r	f_numeric	f_exact
2.3746	0.22092	0.22096
2.3751	0.22086	0.2209
2.3756	0.2208	0.22083
2.3761	0.22074	0.22077
2.3766	0.22068	0.22071
2.377	0.22062	0.22065
2.3775	0.22055	0.22059
2.378	0.22049	0.22052
2.3785	0.22043	0.22046
2.379	0.22037	0.2204
2.3795	0.22031	0.22034
2.38	0.22024	0.22028
2.3804	0.22018	0.22021
2.3809	0.22012	0.22015
2.3814	0.22006	0.22009
2.3819	0.21999	0.22003
2.3824	0.21993	0.21996
2.3829	0.21987	0.2199
2.3834	0.21981	0.21984
2.3839	0.21975	0.21978
2.3843	0.21968	0.21972
2.3848	0.21962	0.21965
2.3853	0.21956	0.21959
2.3858	0.2195	0.21953
2.3863	0.21943	0.21947
2.3868	0.21937	0.2194
2.3873	0.21931	0.21934
2.3878	0.21925	0.21928
2.3883	0.21918	0.21922
2.3887	0.21912	0.21915
2.3892	0.21906	0.21909
2.3897	0.219	0.21903
2.3902	0.21893	0.21897
2.3907	0.21887	0.2189
2.3912	0.21881	0.21884
2.3917	0.21875	0.21878
2.3922	0.21868	0.21872
2.3927	0.21862	0.21865
2.3932	0.21856	0.21859
2.3937	0.2185	0.21853
2.3941	0.21843	0.21847
2.3946	0.21837	0.2184
2.3951	0.21831	0.21834
2.3956	0.21825	0.21828
2.3961	0.21818	0.21822
2.3966	0.21812	0.21815
2.3971	0.21806	0.21809
2.3976	0.218	0.21803
2.3981	0.21793	0.21797
2.3986	0.21787	0.2179
2.3991	0.21781	0.21784
2.3996	0.21774	0.21778
2.4001	0.21768	0.21771
2.4006	0.21762	0.21765
2.4011	0.21756	0.21759
2.4016	0.21749	0.21753
2.4021	0.21743	0.21746
2.4025	0.21737	0.2174
2.403	0.2173	0.21734
2.4035	0.21724	0.21727
2.404	0.21718	0.21721
2.4045	0.21711	0.21715
2.405	0.21705	0.21708
2.4055	0.21699	0.21702
2.406	0.21693	0.21696
2.4065	0.21686	0.2169
2.407	0.2168	0.21683
2.4075	0.21674	0.21677
2.408	0.21667	0.21671
2.4085	0.21661	0.21664
2.409	0.21655	0.21658
2.4095	0.21648	0.21652
2.41	0.21642	0.21645
2.4105	0.21636	0.21639
2.411	0.21629	0.21633
2.4115	0.21623	0.21626
2.412	0.21617	0.2162
2.4125	0.2161	0.21614
2.413	0.21604	0.21607
2.4135	0.21598	0.21601
2.414	0.21591	0.21595
2.4145	0.21585	0.21588
2.415	0.21579	0.21582
2.4155	0.21572	0.21576
2.416	0.21566	0.21569
2.4165	0.2156	0.21563
2.417	0.21553	0.21557
2.4175	0.21547	0.2155
2.418	0.21541	0.21544
2.4185	0.21534	0.21538
2.419	0.21528	0.21531
2.4195	0.21522	0.21525
2.42	0.21515	0.21519
2.4205	0.21509	0.21512
2.421	0.21503	0.21506
2.4215	0.21496	0.215
2.422	0.2149	0.21493
2.4225	0.21483	0.21487
2.4231	0.21477	0.2148
2.4236	0.21471	0.21474
2.4241	0.21464	0.21468
2.4246	0.21458	0.21461
2.4251	0.21452	0.21455
2.4256	0.21445	0.21449
2.4261	0.21439	0.21442
2.4266	0.21433	0.21436
2.4271	0.21426	0.2143
2.4276	0.2142	0.21423
2.4281	0.21413	0.21417
2.4286	0.21407	0.2141
2.4291	0.21401	0.21404
2.4296	0.21394	0.21398
2.4301	0.21388	0.21391
2.4306	0.21381	0.21385
2.4311	0.21375	0.21378
2.4317	0.21369	0.21372
2.4322	0.21362	0.21366
2.4327	0.21356	0.21359
2.4332	0.21349	0.21353
2.4337	0.21343	0.21347
2.4342	0.21337	0.2134
2.4347	0.2133	0.21334
2.4352	0.21324	0.21327
2.4357	0.21318	0.21321
2.4362	0.21311	0.21315
2.4367	0.21305	0.21308
2.4373	0.21298	0.21302
2.4378	0.21292	0.21295
2.4383	0.21285	0.21289
2.4388	0.21279	0.21282
2.4393	0.21273	0.21276
2.4398	0.21266	0.2127
2.4403	0.2126	0.21263
2.4408	0.21253	0.21257
2.4413	0.21247	0.2125
2.4419	0.21241	0.21244
2.4424	0.21234	0.21238
2.4429	0.21228	0.21231
2.4434	0.21221	0.21225
2.4439	0.21215	0.21218
2.4444	0.21208	0.21212
2.4449	0.21202	0.21205
2.4454	0.21196	0.21199
2.446	0.21189	0.21193
2.4465	0.21183	0.21186
2.447	0.21176	0.2118
2.4475	0.2117	0.21173
2.448	0.21163	0.21167
2.4485	0.21157	0.2116
2.449	0.21151	0.21154
2.4496	0.21144	0.21148
2.4501	0.21138	0.21141
2.4506	0.21131	0.21135
2.4511	0.21125	0.21128
2.4516	0.21118	0.21122
2.4521	0.21112	0.21115
2.4526	0.21105	0.21109
2.4532	0.21099	0.21102
2.4537	0.21092	0.21096
2.4542	0.21086	0.21089
2.4547	0.2108	0.21083
2.4552	0.21073	0.21077
2.4557	0.21067	0.2107
2.4563	0.2106	0.21064
2.4568	0.21054	0.21057
2.4573	0.21047	0.21051
2.4578	0.21041	0.21044
2.4583	0.21034	0.21038
2.4589	0.21028	0.21031
2.4594	0.21021	0.21025
2.4599	0.21015	0.21018
2.4604	0.21008	0.21012
2.4609	0.21002	0.21005
2.4614	0.20995	0.20999
2.462	0.20989	0.20993
2.4625	0.20983	0.20986
2.463	0.20976	0.2098
2.4635	0.2097	0.20973
2.464	0.20963	0.20967
2.4646	0.20957	0.2096
2.4651	0.2095	0.20954
2.4656	0.20944	0.20947
2.4661	0.20937	0.20941
2.4666	0.20931	0.20934
2.4672	0.20924	0.20928
2.4677	0.20918	0.20921
2.4682	0.20911	0.20915
2.4687	0.20905	0.20908
2.4693	0.20898	0.20902
2.4698	0.20892	0.20895
2.4703	0.20885	0.20889
2.4708	0.20879	0.20882
2.4713	0.20872	0.20876
2.4719	0.20866	0.20869
2.4724	0.20859	0.20863
2.4729	0.20853	0.20856
2.4734	0.20846	0.2085
2.474	0.2084	0.20843
2.4745	0.20833	0.20837
2.475	0.20827	0.2083
2.4755	0.2082	0.20824
2.4761	0.20814	0.20817
2.4766	0.20807	0.20811
2.4771	0.20801	0.20804
2.4776	0.20794	0.20798
2.4782	0.20788	0.20791
2.4787	0.20781	0.20785
2.4792	0.20775	0.20778
2.4797	0.20768	0.20772
2.4803	0.20762	0.20765
2.4808	0.20755	0.20759
2.4813	0.20749	0.20752
2.4818	0.20742	0.20746
2.4824	0.20736	0.20739
2.4829	0.20729	0.20733
2.4834	0.20722	0.20726
2.4839	0.20716	0.2072
2.4845	0.20709	0.20713
2.485	0.20703	0.20706
2.4855	0.20696	0.207
2.4861	0.2069	0.20693
2.4866	0.20683	0.20687
2.4871	0.20677	0.2068
2.4876	0.2067	0.20674
2.4882	0.20664	0.20667
2.4887	0.20657	0.20661
2.4892	0.20651	0.20654
2.4898	0.20644	0.20648
2.4903	0.20638	0.20641
2.4908	0.20631	0.20635
2.4913	0.20624	0.20628
2.4919	0.20618	0.20622
2.4924	0.20611	0.20615
2.4929	0.20605	0.20608
2.4935	0.20598	0.20602
2.494	0.20592	0.20595
2.4945	0.20585	0.20589
2.495	0.20579	0.20582
2.4956	0.20572	0.20576
2.4961	0.20566	0.20569
2.4966	0.20559	0.20563
2.4972	0.20552	0.20556
2.4977	0.20546	0.2055
2.4982	0.20539	0.20543
2.4988	0.20533	0.20536
2.4993	0.20526	0.2053
2.4998	0.2052	0.20523
2.5004	0.20513	0.20517
2.5009	0.20507	0.2051
2.5014	0.205	0.20504
2.502	0.20493	0.20497
2.5025	0.20487	0.20491
2.503	0.2048	0.20484
2.5036	0.20474	0.20477
2.5041	0.20467	0.20471
2.5046	0.20461	0.20464
2.5052	0.20454	0.20458
2.5057	0.20447	0.20451
2.5062	0.20441	0.20445
2.5068	0.20434	0.20438
2.5073	0.20428	0.20431
2.5078	0.20421	0.20425
2.5084	0.20415	0.20418
2.5089	0.20408	0.20412
2.5094	0.20402	0.20405
2.51	0.20395	0.20399
2.5105	0.20388	0.20392
2.5111	0.20382	0.20385
2.5116	0.20375	0.20379
2.5121	0.20369	0.20372
2.5127	0.20362	0.20366
2.5132	0.20355	0.20359
2.5137	0.20349	0.20353
2.5143	0.20342	0.20346
2.5148	0.20336	0.20339
2.5153	0.20329	0.20333
2.5159	0.20323	0.20326
2.5164	0.20316	0.2032
2.517	0.20309	0.20313
2.5175	0.20303	0.20306
2.518	0.20296	0.203
2.5186	0.2029	0.20293
2.5191	0.20283	0.20287
2.5196	0.20276	0.2028
2.5202	0.2027	0.20274
2.5207	0.20263	0.20267
2.5213	0.20257	0.2026
2.5218	0.2025	0.20254
2.5223	0.20244	0.20247
2.5229	0.20237	0.20241
2.5234	0.2023	0.20234
2.524	0.20224	0.20227
2.5245	0.20217	0.20221
2.525	0.20211	0.20214
2.5256	0.20204	0.20208
2.5261	0.20197	0.20201
2.5267	0.20191	0.20194
2.5272	0.20184	0.20188
2.5277	0.20178	0.20181
2.5283	0.20171	0.20175
2.5288	0.20164	0.20168
2.5294	0.20158	0.20161
2.5299	0.20151	0.20155
2.5304	0.20145	0.20148
2.531	0.20138	0.20142
2.5315	0.20131	0.20135
2.5321	0.20125	0.20128
2.5326	0.20118	0.20122
2.5332	0.20112	0.20115
2.5337	0.20105	0.20109
2.5342	0.20098	0.20102
2.5348	0.20092	0.20095
2.5353	0.20085	0.20089
2.5359	0.20079	0.20082
2.5364	0.20072	0.20076
2.537	0.20065	0.20069
2.5375	0.20059	0.20062
2.538	0.20052	0.20056
2.5386	0.20045	0.20049
2.5391	0.20039	0.20043
2.5397	0.20032	0.20036
2.5402	0.20026	0.20029
2.5408	0.20019	0.20023
2.5413	0.20012	0.20016
2.5419	0.20006	0.2001
2.5424	0.19999	0.20003
2.5429	0.19993	0.19996
2.5435	0.19986	0.1999
2.544	0.19979	0.19983
2.5446	0.19973	0.19976
2.5451	0.19966	0.1997
2.5457	0.19959	0.19963
2.5462	0.19953	0.19957
2.5468	0.19946	0.1995
2.5473	0.1994	0.19943
2.5479	0.19933	0.19937
2.5484	0.19926	0.1993
2.5489	0.1992	0.19924
2.5495	0.19913	0.19917
2.55	0.19907	0.1991
2.5506	0.199	0.19904
2.5511	0.19893	0.19897
2.5517	0.19887	0.1989
2.5522	0.1988	0.19884
2.5528	0.19873	0.19877
2.5533	0.19867	0.19871
2.5539	0.1986	0.19864
2.5544	0.19854	0.19857
2.555	0.19847	0.19851
2.5555	0.1984	0.19844
2.5561	0.19834	0.19837
2.5566	0.19827	0.19831
2.5572	0.1982	0.19824
2.5577	0.19814	0.19818
2.5583	0.19807	0.19811
2.5588	0.19801	0.19804
2.5594	0.19794	0.19798
2.5599	0.19787	0.19791
2.5605	0.19781	0.19784
2.561	0.19774	0.19778
2.5616	0.19767	0.19771
2.5621	0.19761	0.19765
2.5627	0.19754	0.19758
2.5632	0.19748	0.19751
2.5638	0.19741	0.19745
2.5643	0.19734	0.19738
2.5649	0.19728	0.19731
2.5654	0.19721	0.19725
2.566	0.19714	0.19718
2.5665	0.19708	0.19712
2.5671	0.19701	0.19705
2.5676	0.19694	0.19698
2.5682	0.19688	0.19692
2.5687	0.19681	0.19685
2.5693	0.19675	0.19678
2.5698	0.19668	0.19672
2.5704	0.19661	0.19665
2.5709	0.19655	0.19659
2.5715	0.19648	0.19652
2.572	0.19641	0.19645
2.5726	0.19635	0.19639
2.5731	0.19628	0.19632
2.5737	0.19622	0.19625
2.5742	0.19615	0.19619
2.5748	0.19608	0.19612
2.5753	0.19602	0.19605
2.5759	0.19595	0.19599
2.5765	0.19588	0.19592
2.577	0.19582	0.19586
2.5776	0.19575	0.19579
2.5781	0.19568	0.19572
2.5787	0.19562	0.19566
2.5792	0.19555	0.19559
2.5798	0.19549	0.19552
2.5803	0.19542	0.19546
2.5809	0.19535	0.19539
2.5814	0.19529	0.19533
2.582	0.19522	0.19526
2.5825	0.19515	0.19519
2.5831	0.19509	0.19513
2.5837	0.19502	0.19506
2.5842	0.19495	0.19499
2.5848	0.19489	0.19493
2.5853	0.19482	0.19486
2.5859	0.19476	0.19479
2.5864	0.19469	0.19473
2.587	0.19462	0.19466
2.5875	0.19456	0.1946
2.5881	0.19449	0.19453
2.5887	0.19442	0.19446
2.5892	0.19436	0.1944
2.5898	0.19429	0.19433
2.5903	0.19422	0.19426
2.5909	0.19416	0.1942
2.5914	0.19409	0.19413
2.592	0.19403	0.19406
2.5925	0.19396	0.194
2.5931	0.19389	0.19393
2.5937	0.19383	0.19387
2.5942	0.19376	0.1938
2.5948	0.19369	0.19373
2.5953	0.19363	0.19367
2.5959	0.19356	0.1936
2.5964	0.19349	0.19353
2.597	0.19343	0.19347
2.5976	0.19336	0.1934
2.5981	0.1933	0.19333
2.5987	0.19323	0.19327
2.5992	0.19316	0.1932
2.5998	0.1931	0.19314
2.6004	0.19303	0.19307
2.6009	0.19296	0.193
2.6015	0.1929	0.19294
2.602	0.19283	0.19287
2.6026	0.19276	0.1928
2.6031	0.1927	0.19274
2.6037	0.19263	0.19267
2.6043	0.19257	0.19261
2.6048	0.1925	0.19254
2.6054	0.19243	0.19247
2.6059	0.19237	0.19241
2.6065	0.1923	0.19234
2.6071	0.19223	0.19227
2.6076	0.19217	0.19221
2.6082	0.1921	0.19214
2.6087	0.19204	0.19207
2.6093	0.19197	0.19201
2.6099	0.1919	0.19194
2.6104	0.19184	0.19188
2.611	0.19177	0.19181
2.6115	0.1917	0.19174
2.6121	0.19164	0.19168
2.6127	0.19157	0.19161
2.6132	0.1915	0.19154
2.6138	0.19144	0.19148
2.6143	0.19137	0.19141
2.6149	0.19131	0.19135
2.6155	0.19124	0.19128
2.616	0.19117	0.19121
2.6166	0.19111	0.19115
2.6171	0.19104	0.19108
2.6177	0.19097	0.19101
2.6183	0.19091	0.19095
2.6188	0.19084	0.19088
2.6194	0.19078	0.19082
2.62	0.19071	0.19075
2.6205	0.19064	0.19068
2.6211	0.19058	0.19062
2.6216	0.19051	0.19055
2.6222	0.19044	0.19048
2.6228	0.19038	0.19042
2.6233	0.19031	0.19035
2.6239	0.19025	0.19029
2.6245	0.19018	0.19022
2.625	0.19011	0.19015
2.6256	0.19005	0.19009
2.6261	0.18998	0.19002
2.6267	0.18991	0.18995
2.6273	0.18985	0.18989
2.6278	0.18978	0.18982
2.6284	0.18972	0.18976
2.629	0.18965	0.18969
2.6295	0.18958	0.18962
2.6301	0.18952	0.18956
2.6306	0.18945	0.18949
2.6312	0.18938	0.18942
2.6318	0.18932	0.18936
2.6323	0.18925	0.18929
2.6329	0.18919	0.18923
2.6335	0.18912	0.18916
2.634	0.18905	0.18909
2.6346	0.18899	0.18903
2.6352	0.18892	0.18896
2.6357	0.18885	0.1889
2.6363	0.18879	0.18883
2.6368	0.18872	0.18876
2.6374	0.18866	0.1887
2.638	0.18859	0.18863
2.6385	0.18852	0.18856
2.6391	0.18846	0.1885
2.6397	0.18839	0.18843
2.6402	0.18833	0.18837
2.6408	0.18826	0.1883
2.6414	0.18819	0.18823
2.6419	0.18813	0.18817
2.6425	0.18806	0.1881
2.6431	0.18799	0.18804
2.6436	0.18793	0.18797
2.6442	0.18786	0.1879
2.6448	0.1878	0.18784
2.6453	0.18773	0.18777
2.6459	0.18766	0.18771
2.6465	0.1876	0.18764
2.647	0.18753	0.18757
2.6476	0.18747	0.18751
2.6482	0.1874	0.18744
2.6487	0.18733	0.18738
2.6493	0.18727	0.18731
2.6499	0.1872	0.18724
2.6504	0.18714	0.18718
2.651	0.18707	0.18711
2.6516	0.187	0.18704
2.6521	0.18694	0.18698
2.6527	0.18687	0.18691
2.6533	0.18681	0.18685
2.6538	0.18674	0.18678
2.6544	0.18667	0.18672
2.655	0.18661	0.18665
2.6555	0.18654	0.18658
2.6561	0.18648	0.18652
2.6567	0.18641	0.18645
2.6572	0.18634	0.18639
2.6578	0.18628	0.18632
2.6584	0.18621	0.18625
2.6589	0.18615	0.18619
2.6595	0.18608	0.18612
2.6601	0.18601	0.18606
2.6606	0.18595	0.18599
2.6612	0.18588	0.18592
2.6618	0.18582	0.18586
2.6623	0.18575	0.18579
2.6629	0.18568	0.18573
2.6635	0.18562	0.18566
2.664	0.18555	0.18559
2.6646	0.18549	0.18553
2.6652	0.18542	0.18546
2.6657	0.18536	0.1854
2.6663	0.18529	0.18533
2.6669	0.18522	0.18527
2.6674	0.18516	0.1852
2.668	0.18509	0.18513
2.6686	0.18503	0.18507
2.6691	0.18496	0.185
2.6697	0.18489	0.18494
2.6703	0.18483	0.18487
2.6709	0.18476	0.1848
2.6714	0.1847	0.18474
2.672	0.18463	0.18467
2.6726	0.18457	0.18461
2.6731	0.1845	0.18454
2.6737	0.18443	0.18448
2.6743	0.18437	0.18441
2.6748	0.1843	0.18434
2.6754	0.18424	0.18428
2.676	0.18417	0.18421
2.6765	0.18411	0.18415
2.6771	0.18404	0.18408
2.6777	0.18397	0.18402
2.6783	0.18391	0.18395
2.6788	0.18384	0.18388
2.6794	0.18378	0.18382
2.68	0.18371	0.18375
2.6805	0.18365	0.18369
2.6811	0.18358	0.18362
2.6817	0.18351	0.18356
2.6822	0.18345	0.18349
2.6828	0.18338	0.18343
2.6834	0.18332	0.18336
2.684	0.18325	0.18329
2.6845	0.18319	0.18323
2.6851	0.18312	0.18316
2.6857	0.18306	0.1831
2.6862	0.18299	0.18303
2.6868	0.18292	0.18297
2.6874	0.18286	0.1829
2.6879	0.18279	0.18284
2.6885	0.18273	0.18277
2.6891	0.18266	0.1827
2.6897	0.1826	0.18264
2.6902	0.18253	0.18257
2.6908	0.18247	0.18251
2.6914	0.1824	0.18244
2.6919	0.18233	0.18238
2.6925	0.18227	0.18231
2.6931	0.1822	0.18225
2.6937	0.18214	0.18218
2.6942	0.18207	0.18212
2.6948	0.18201	0.18205
2.6954	0.18194	0.18198
2.6959	0.18188	0.18192
2.6965	0.18181	0.18185
2.6971	0.18175	0.18179
2.6977	0.18168	0.18172
2.6982	0.18161	0.18166
2.6988	0.18155	0.18159
2.6994	0.18148	0.18153
2.6999	0.18142	0.18146
2.7005	0.18135	0.1814
2.7011	0.18129	0.18133
2.7017	0.18122	0.18127
2.7022	0.18116	0.1812
2.7028	0.18109	0.18114
2.7034	0.18103	0.18107
2.7039	0.18096	0.181
2.7045	0.1809	0.18094
2.7051	0.18083	0.18087
2.7057	0.18077	0.18081
2.7062	0.1807	0.18074
2.7068	0.18064	0.18068
2.7074	0.18057	0.18061
2.7079	0.18051	0.18055
2.7085	0.18044	0.18048
2.7091	0.18037	0.18042
2.7097	0.18031	0.18035
2.7102	0.18024	0.18029
2.7108	0.18018	0.18022
2.7114	0.18011	0.18016
2.712	0.18005	0.18009
2.7125	0.17998	0.18003
2.7131	0.17992	0.17996
2.7137	0.17985	0.1799
2.7142	0.17979	0.17983
2.7148	0.17972	0.17977
2.7154	0.17966	0.1797
2.716	0.17959	0.17964
2.7165	0.17953	0.17957
2.7171	0.17946	0.17951
2.7177	0.1794	0.17944
2.7183	0.17933	0.17938
2.7188	0.17927	0.17931
2.7194	0.1792	0.17925
2.72	0.17914	0.17918
2.7205	0.17907	0.17912
2.7211	0.17901	0.17905
2.7217	0.17894	0.17899
2.7223	0.17888	0.17892
2.7228	0.17881	0.17886
2.7234	0.17875	0.17879
2.724	0.17868	0.17873
2.7246	0.17862	0.17866
2.7251	0.17855	0.1786
2.7257	0.17849	0.17853
2.7263	0.17842	0.17847
2.7269	0.17836	0.1784
2.7274	0.1783	0.17834
2.728	0.17823	0.17827
2.7286	0.17817	0.17821
2.7292	0.1781	0.17814
2.7297	0.17804	0.17808
2.7303	0.17797	0.17802
2.7309	0.17791	0.17795
2.7314	0.17784	0.17789
2.732	0.17778	0.17782
2.7326	0.17771	0.17776
2.7332	0.17765	0.17769
2.7337	0.17758	0.17763
2.7343	0.17752	0.17756
2.7349	0.17745	0.1775
2.7355	0.17739	0.17743
2.736	0.17732	0.17737
2.7366	0.17726	0.1773
2.7372	0.1772	0.17724
2.7378	0.17713	0.17717
2.7383	0.17707	0.17711
2.7389	0.177	0.17705
2.7395	0.17694	0.17698
2.7401	0.17687	0.17692
2.7406	0.17681	0.17685
2.7412	0.17674	0.17679
2.7418	0.17668	0.17672
2.7424	0.17661	0.17666
2.7429	0.17655	0.17659
2.7435	0.17649	0.17653
2.7441	0.17642	0.17647
2.7447	0.17636	0.1764
2.7452	0.17629	0.17634
2.7458	0.17623	0.17627
2.7464	0.17616	0.17621
2.7469	0.1761	0.17614
2.7475	0.17603	0.17608
2.7481	0.17597	0.17601
2.7487	0.17591	0.17595
2.7492	0.17584	0.17589
2.7498	0.17578	0.17582
2.7504	0.17571	0.17576
2.751	0.17565	0.17569
2.7515	0.17558	0.17563
2.7521	0.17552	0.17556
2.7527	0.17546	0.1755
2.7533	0.17539	0.17544
2.7538	0.17533	0.17537
2.7544	0.17526	0.17531
2.755	0.1752	0.17524
2.7556	0.17513	0.17518
2.7561	0.17507	0.17512
2.7567	0.17501	0.17505
2.7573	0.17494	0.17499
2.7579	0.17488	0.17492
2.7584	0.17481	0.17486
2.759	0.17475	0.17479
2.7596	0.17469	0.17473
2.7602	0.17462	0.17467
2.7607	0.17456	0.1746
2.7613	0.17449	0.17454
2.7619	0.17443	0.17447
2.7625	0.17437	0.17441
2.763	0.1743	0.17435
2.7636	0.17424	0.17428
2.7642	0.17417	0.17422
2.7648	0.17411	0.17415
2.7653	0.17405	0.17409
2.7659	0.17398	0.17403
2.7665	0.17392	0.17396
2.7671	0.17385	0.1739
2.7676	0.17379	0.17384
2.7682	0.17373	0.17377
2.7688	0.17366	0.17371
2.7694	0.1736	0.17364
2.7699	0.17353	0.17358
2.7705	0.17347	0.17352
2.7711	0.17341	0.17345
2.7717	0.17334	0.17339
2.7722	0.17328	0.17332
2.7728	0.17322	0.17326
2.7734	0.17315	0.1732
2.774	0.17309	0.17313
2.7745	0.17302	0.17307
2.7751	0.17296	0.17301
2.7757	0.1729	0.17294
2.7763	0.17283	0.17288
2.7769	0.17277	0.17282
2.7774	0.17271	0.17275
2.778	0.17264	0.17269
2.7786	0.17258	0.17262
2.7792	0.17251	0.17256
2.7797	0.17245	0.1725
2.7803	0.17239	0.17243
2.7809	0.17232	0.17237
2.7815	0.17226	0.17231
2.782	0.1722	0.17224
2.7826	0.17213	0.17218
2.7832	0.17207	0.17212
2.7838	0.17201	0.17205
2.7843	0.17194	0.17199
2.7849	0.17188	0.17193
2.7855	0.17182	0.17186
2.7861	0.17175	0.1718
2.7866	0.17169	0.17174
2.7872	0.17163	0.17167
2.7878	0.17156	0.17161
2.7884	0.1715	0.17155
2.7889	0.17144	0.17148
2.7895	0.17137	0.17142
2.7901	0.17131	0.17136
2.7907	0.17125	0.17129
2.7912	0.17118	0.17123
2.7918	0.17112	0.17117
2.7924	0.17106	0.1711
2.793	0.17099	0.17104
2.7935	0.17093	0.17098
2.7941	0.17087	0.17091
2.7947	0.1708	0.17085
2.7953	0.17074	0.17079
2.7958	0.17068	0.17072
2.7964	0.17061	0.17066
2.797	0.17055	0.1706
2.7976	0.17049	0.17053
2.7982	0.17042	0.17047
2.7987	0.17036	0.17041
2.7993	0.1703	0.17034
2.7999	0.17024	0.17028
2.8005	0.17017	0.17022
2.801	0.17011	0.17016
2.8016	0.17005	0.17009
2.8022	0.16998	0.17003
2.8028	0.16992	0.16997
2.8033	0.16986	0.1699
2.8039	0.16979	0.16984
2.8045	0.16973	0.16978
2.8051	0.16967	0.16971
2.8056	0.16961	0.16965
2.8062	0.16954	0.16959
2.8068	0.16948	0.16953
2.8074	0.16942	0.16946
2.8079	0.16935	0.1694
2.8085	0.16929	0.16934
2.8091	0.16923	0.16928
2.8097	0.16917	0.16921
2.8102	0.1691	0.16915
2.8108	0.16904	0.16909
2.8114	0.16898	0.16902
2.812	0.16891	0.16896
2.8125	0.16885	0.1689
2.8131	0.16879	0.16884
2.8137	0.16873	0.16877
2.8143	0.16866	0.16871
2.8149	0.1686	0.16865
2.8154	0.16854	0.16859
2.816	0.16848	0.16852
2.8166	0.16841	0.16846
2.8172	0.16835	0.1684
2.8177	0.16829	0.16834
2.8183	0.16823	0.16827
2.8189	0.16816	0.16821
2.8195	0.1681	0.16815
2.82	0.16804	0.16809
2.8206	0.16798	0.16802
2.8212	0.16791	0.16796
2.8218	0.16785	0.1679
2.8223	0.16779	0.16784
2.8229	0.16773	0.16777
2.8235	0.16766	0.16771
2.8241	0.1676	0.16765
2.8246	0.16754	0.16759
2.8252	0.16748	0.16752
2.8258	0.16741	0.16746
2.8264	0.16735	0.1674
2.8269	0.16729	0.16734
2.8275	0.16723	0.16727
2.8281	0.16716	0.16721
2.8287	0.1671	0.16715
2.8292	0.16704	0.16709
2.8298	0.16698	0.16703
2.8304	0.16692	0.16696
2.831	0.16685	0.1669
2.8316	0.16679	0.16684
2.8321	0.16673	0.16678
2.8327	0.16667	0.16671
2.8333	0.1666	0.16665
2.8339	0.16654	0.16659
2.8344	0.16648	0.16653
2.835	0.16642	0.16647
2.8356	0.16636	0.1664
2.8362	0.16629	0.16634
2.8367	0.16623	0.16628
2.8373	0.16617	0.16622
2.8379	0.16611	0.16616
2.8385	0.16605	0.16609
2.839	0.16598	0.16603
2.8396	0.16592	0.16597
2.8402	0.16586	0.16591
2.8408	0.1658	0.16585
2.8413	0.16574	0.16578
2.8419	0.16568	0.16572
2.8425	0.16561	0.16566
2.8431	0.16555	0.1656
2.8436	0.16549	0.16554
2.8442	0.16543	0.16548
2.8448	0.16537	0.16541
2.8454	0.1653	0.16535
2.8459	0.16524	0.16529
2.8465	0.16518	0.16523
2.8471	0.16512	0.16517
2.8477	0.16506	0.16511
2.8482	0.165	0.16504
2.8488	0.16493	0.16498
2.8494	0.16487	0.16492
2.85	0.16481	0.16486
2.8506	0.16475	0.1648
2.8511	0.16469	0.16474
2.8517	0.16463	0.16467
2.8523	0.16456	0.16461
2.8529	0.1645	0.16455
2.8534	0.16444	0.16449
2.854	0.16438	0.16443
2.8546	0.16432	0.16437
2.8552	0.16426	0.16431
2.8557	0.1642	0.16424
2.8563	0.16413	0.16418
2.8569	0.16407	0.16412
2.8575	0.16401	0.16406
2.858	0.16395	0.164
2.8586	0.16389	0.16394
2.8592	0.16383	0.16388
2.8598	0.16377	0.16381
2.8603	0.1637	0.16375
2.8609	0.16364	0.16369
2.8615	0.16358	0.16363
2.8621	0.16352	0.16357
2.8626	0.16346	0.16351
2.8632	0.1634	0.16345
2.8638	0.16334	0.16339
2.8644	0.16328	0.16332
2.8649	0.16321	0.16326
2.8655	0.16315	0.1632
2.8661	0.16309	0.16314
2.8667	0.16303	0.16308
2.8672	0.16297	0.16302
2.8678	0.16291	0.16296
2.8684	0.16285	0.1629
2.869	0.16279	0.16284
2.8695	0.16273	0.16277
2.8701	0.16266	0.16271
2.8707	0.1626	0.16265
2.8713	0.16254	0.16259
2.8718	0.16248	0.16253
2.8724	0.16242	0.16247
2.873	0.16236	0.16241
2.8736	0.1623	0.16235
2.8741	0.16224	0.16229
2.8747	0.16218	0.16223
2.8753	0.16212	0.16217
2.8759	0.16206	0.1621
2.8764	0.16199	0.16204
2.877	0.16193	0.16198
2.8776	0.16187	0.16192
2.8782	0.16181	0.16186
2.8787	0.16175	0.1618
2.8793	0.16169	0.16174
2.8799	0.16163	0.16168
2.8805	0.16157	0.16162
2.881	0.16151	0.16156
2.8816	0.16145	0.1615
2.8822	0.16139	0.16144
2.8828	0.16133	0.16138
2.8833	0.16127	0.16132
2.8839	0.16121	0.16125
2.8845	0.16114	0.16119
2.8851	0.16108	0.16113
2.8856	0.16102	0.16107
2.8862	0.16096	0.16101
2.8868	0.1609	0.16095
2.8874	0.16084	0.16089
2.8879	0.16078	0.16083
2.8885	0.16072	0.16077
2.8891	0.16066	0.16071
2.8897	0.1606	0.16065
2.8902	0.16054	0.16059
2.8908	0.16048	0.16053
2.8914	0.16042	0.16047
